,Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Gender_Male,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga
8019,52,51.2,1.68,167.0,153.0,74.0,0.85,19.7,3.5,2,0,18.2,9.5,0.8494623655913979,8.06989247311828,351.2,True,True,False,False,False
8020,26,69.6,1.84,193.0,151.0,73.0,1.02,17.9,3.5,4,1,20.5,7.0,0.65,4.55,323.0,True,False,False,False,False
8021,52,50.8,1.61,163.0,149.0,67.0,0.68,22.8,3.4,4,1,19.6,9.5,0.8541666666666666,8.114583333333332,280.3,False,True,False,False,False
8022,28,54.5,1.59,180.0,150.0,78.0,0.52,22.2,3.6,3,0,21.5,6.0,0.7058823529411765,4.235294117647059,120.0,True,False,False,True,False
8023,29,64.7,1.62,189.0,148.0,70.0,0.85,27.2,2.7,3,1,24.7,7.0,0.6554621848739496,4.588235294117647,252.3,False,False,False,False,False
8024,20,66.7,1.73,205.0,172.0,72.0,0.92,24.0,4.8,4,1,22.2,8.0,0.7518796992481203,6.015037593984962,369.1,False,False,True,False,False
8025,56,56.7,1.6,165.0,150.0,66.0,0.72,21.4,3.0,4,1,22.0,9.5,0.8484848484848485,8.06060606060606,329.1,False,True,False,False,False
8026,31,63.3,1.66,193.0,154.0,64.0,1.29,24.2,4.4,6,2,22.8,6.0,0.6976744186046512,4.186046511627907,341.8,False,False,False,True,False
8027,45,69.3,1.52,177.0,141.0,76.0,0.44,29.7,2.5,2,0,30.0,7.0,0.6435643564356436,4.504950495049505,137.4,False,False,False,False,False
8028,28,97.5,1.73,188.0,137.0,75.0,0.37,26.6,3.5,2,0,32.7,3.0,0.5486725663716814,1.646017699115044,59.4,True,False,False,False,True
8029,56,51.8,1.53,165.0,125.0,75.0,0.31,22.9,3.6,2,0,22.2,3.0,0.5555555555555556,1.6666666666666667,26.8,True,False,False,False,True
8030,42,63.8,1.59,176.0,163.0,85.0,0.32,26.1,2.9,3,0,25.3,9.5,0.8571428571428571,8.142857142857142,166.2,False,True,False,False,False
8031,38,67.0,1.8,177.0,132.0,78.0,0.71,21.7,4.0,2,0,20.6,3.0,0.5454545454545454,1.6363636363636362,77.8,True,False,False,False,True
8032,27,87.5,1.8,198.0,162.0,79.0,0.95,27.4,4.3,3,0,27.1,6.0,0.6974789915966386,4.184873949579831,347.9,False,False,False,True,False
8033,32,65.2,1.72,181.0,143.0,71.0,0.76,18.9,3.3,4,1,22.1,7.0,0.6545454545454545,4.581818181818182,227.0,True,False,False,False,False
8034,36,61.7,1.71,181.0,164.0,68.0,1.49,14.9,3.9,5,2,21.2,9.5,0.8495575221238938,8.070796460176991,719.45,True,True,False,False,False
8035,39,84.7,1.63,192.0,157.0,76.0,0.54,26.6,3.3,3,0,32.0,6.0,0.6982758620689655,4.189655172413794,191.6,False,False,False,True,False
8036,38,47.7,1.6,186.0,170.0,84.0,0.48,24.4,3.2,3,0,18.6,9.5,0.8431372549019608,8.009803921568627,183.4,True,True,False,False,False
8037,49,48.6,1.64,172.0,126.0,70.0,0.88,28.1,4.1,5,1,18.0,3.0,0.5490196078431373,1.647058823529412,70.4,False,False,False,False,True
8038,40,62.9,1.53,169.0,139.0,69.0,0.93,24.9,3.7,7,2,26.9,6.0,0.7,4.199999999999999,245.7,True,False,False,True,False
8039,30,65.5,1.71,189.0,140.0,80.0,0.99,21.2,4.0,3,1,22.5,3.0,0.5504587155963303,1.651376146788991,107.1,False,False,False,False,True
8040,22,60.8,1.68,192.0,141.0,78.0,0.49,29.0,2.9,3,0,21.4,3.0,0.5526315789473685,1.6578947368421053,49.4,False,False,False,False,True
8041,21,87.9,1.59,199.0,160.0,69.0,1.03,23.1,4.0,4,1,34.9,6.0,0.7,4.199999999999999,380.3,False,False,False,True,False
8042,45,90.8,1.84,174.0,138.0,71.0,0.68,27.3,3.1,3,0,26.9,7.0,0.6504854368932039,4.553398058252427,281.1,False,False,False,False,False
8043,31,72.0,1.74,185.0,155.0,68.0,1.0,20.6,4.4,5,1,23.8,8.0,0.7435897435897436,5.948717948717949,428.3,False,False,True,False,False
8044,25,64.8,1.75,201.0,154.0,67.0,1.04,18.0,3.2,6,2,21.2,7.0,0.6492537313432836,4.544776119402985,306.3,False,False,False,False,False
8045,26,68.6,1.63,199.0,155.0,74.0,0.91,23.2,2.7,7,2,25.8,7.0,0.648,4.5360000000000005,283.2,True,False,False,False,False
8046,52,50.8,1.68,162.0,133.0,78.0,0.51,33.0,2.7,3,0,18.0,7.0,0.6547619047619048,4.583333333333333,118.7,False,False,False,False,False
8047,54,66.6,1.74,174.0,157.0,63.0,1.25,10.7,3.8,4,2,21.9,9.5,0.8468468468468469,8.045045045045045,669.8,True,True,False,False,False
8048,38,68.5,1.7,176.0,147.0,58.0,1.05,17.8,4.4,7,3,23.9,8.0,0.7542372881355932,6.033898305084746,434.0,False,False,True,False,False
8049,35,84.2,1.84,193.0,175.0,74.0,0.46,28.4,3.1,3,0,24.9,9.5,0.8487394957983193,8.063025210084033,312.3,True,True,False,False,False
8050,50,64.5,1.66,169.0,154.0,68.0,0.83,29.5,3.7,2,0,23.4,9.5,0.8514851485148515,8.089108910891088,433.1,False,True,False,False,False
8051,25,56.4,1.63,193.0,134.0,63.0,0.83,15.7,3.9,5,2,21.2,3.0,0.5461538461538461,1.6384615384615384,76.7,False,False,False,False,True
8052,34,84.1,1.74,193.0,174.0,62.0,0.91,17.1,3.7,7,2,27.7,9.5,0.8549618320610687,8.122137404580153,621.6,True,True,False,False,False
8053,48,43.4,1.55,171.0,141.0,84.0,0.73,26.0,3.0,3,1,18.0,7.0,0.6551724137931034,4.586206896551724,145.3,False,False,False,False,False
8054,51,71.9,1.77,174.0,136.0,65.0,1.25,20.6,3.3,6,3,22.9,7.0,0.6513761467889908,4.559633027522936,409.8,False,False,False,False,False
8055,23,52.7,1.55,190.0,136.0,70.0,0.37,21.9,3.5,3,0,21.9,3.0,0.55,1.65,32.2,False,False,False,False,True
8056,39,85.3,1.74,181.0,151.0,62.0,0.97,22.4,4.4,3,1,28.0,8.0,0.7478991596638656,5.983193277310924,495.1,False,False,True,False,False
8057,31,57.8,1.62,191.0,155.0,68.0,0.64,24.3,3.4,3,0,22.2,6.0,0.7073170731707317,4.243902439024391,157.0,True,False,False,True,False
8058,20,76.9,1.73,205.0,168.0,82.0,0.8,24.7,4.1,3,0,25.8,6.0,0.6991869918699187,4.195121951219512,258.1,False,False,False,True,False
8059,29,79.4,1.77,195.0,163.0,68.0,0.54,26.9,4.3,2,0,25.3,8.0,0.7480314960629921,5.984251968503937,256.6,True,False,True,False,False
8060,53,51.7,1.7,167.0,145.0,78.0,0.86,22.3,3.9,4,1,18.0,8.0,0.7528089887640449,6.022471910112359,267.8,False,False,True,False,False
8061,29,57.8,1.56,193.0,175.0,71.0,0.74,21.4,3.4,3,1,23.7,9.5,0.8524590163934426,8.098360655737704,346.4,False,True,False,False,False
8062,19,45.5,1.59,197.0,179.0,74.0,0.8,26.3,3.0,3,0,18.0,9.5,0.8536585365853658,8.109756097560975,295.2,False,True,False,False,False
8063,19,65.6,1.61,204.0,183.0,64.0,0.72,16.5,2.9,3,1,25.4,9.5,0.85,8.075,381.4,False,True,False,False,False
8064,32,46.8,1.49,190.0,150.0,76.0,1.02,12.9,2.6,3,1,21.1,7.0,0.6491228070175439,4.543859649122807,216.9,True,False,False,False,False
8065,40,92.4,1.79,176.0,152.0,78.0,0.43,33.1,3.9,3,0,28.7,8.0,0.7551020408163265,6.040816326530612,240.0,False,False,True,False,False
8066,46,66.6,1.69,175.0,151.0,80.0,0.67,29.9,4.8,2,0,23.3,8.0,0.7473684210526316,5.978947368421053,266.8,False,False,True,False,False
8067,34,51.3,1.57,190.0,172.0,74.0,0.49,33.6,2.5,2,0,20.9,9.5,0.8448275862068966,8.025862068965518,201.7,False,True,False,False,False
8068,49,96.0,1.83,183.0,156.0,73.0,0.61,29.5,3.9,5,1,28.8,8.0,0.7545454545454545,6.036363636363636,353.5,True,False,True,False,False
8069,24,53.2,1.61,202.0,157.0,72.0,1.11,12.6,3.2,6,2,20.5,7.0,0.6538461538461539,4.576923076923077,270.3,True,False,False,False,False
8070,47,80.2,1.71,174.0,149.0,73.0,0.49,24.1,3.8,4,1,27.6,8.0,0.7524752475247525,6.01980198019802,236.6,True,False,True,False,False
8071,45,66.0,1.6,176.0,144.0,70.0,0.59,18.1,3.7,3,0,25.9,6.0,0.6981132075471698,4.188679245283018,163.1,True,False,False,True,False
8072,31,49.2,1.48,188.0,144.0,63.0,1.18,13.1,3.2,7,3,22.5,7.0,0.648,4.5360000000000005,263.3,False,False,False,False,False
8073,47,44.4,1.54,174.0,159.0,74.0,0.63,25.0,3.2,5,1,18.7,9.5,0.85,8.075,225.9,False,True,False,False,False
8074,34,77.4,1.64,190.0,137.0,73.0,1.0,20.8,4.2,4,2,29.0,3.0,0.5470085470085471,1.6410256410256412,127.0,True,False,False,False,True
8075,49,81.4,1.77,175.0,146.0,78.0,0.25,28.7,3.2,3,0,26.0,6.0,0.7010309278350515,4.2061855670103085,85.6,False,False,False,True,False
8076,23,61.5,1.71,197.0,154.0,76.0,0.66,23.3,2.5,5,1,20.9,7.0,0.6446280991735537,4.512396694214876,183.2,False,False,False,False,False
8077,41,71.7,1.69,174.0,128.0,73.0,0.97,23.0,4.5,3,1,25.0,3.0,0.5445544554455446,1.6336633663366338,113.6,True,False,False,False,True
8078,23,61.3,1.48,196.0,148.0,58.0,1.22,19.5,3.9,4,2,28.0,7.0,0.6521739130434783,4.565217391304348,341.4,False,False,False,False,False
8079,44,79.8,1.81,172.0,143.0,74.0,0.42,20.9,3.2,3,1,24.4,6.0,0.7040816326530612,4.224489795918368,141.6,True,False,False,True,False
8080,35,72.3,1.7,179.0,152.0,71.0,0.76,20.8,4.3,5,1,25.0,8.0,0.75,6.0,329.7,True,False,True,False,False
8081,41,78.3,1.67,182.0,167.0,85.0,0.83,29.8,3.2,3,0,28.1,9.5,0.845360824742268,8.030927835051546,521.9,True,True,False,False,False
8082,54,97.0,1.79,168.0,128.0,55.0,0.95,18.5,3.0,7,3,30.1,7.0,0.6460176991150443,4.522123893805309,416.7,True,False,False,False,False
8083,41,76.6,1.8,174.0,159.0,69.0,0.95,25.0,3.2,2,0,23.5,9.5,0.8571428571428571,8.142857142857142,592.6,True,True,False,False,False
8084,55,60.1,1.8,163.0,134.0,79.0,0.56,23.3,2.5,3,0,18.7,7.0,0.6547619047619048,4.583333333333333,154.3,True,False,False,False,False
8085,51,51.5,1.66,171.0,140.0,83.0,0.61,22.4,2.8,2,0,18.8,7.0,0.6477272727272727,4.534090909090909,142.4,False,False,False,False,False
8086,57,53.0,1.58,164.0,124.0,74.0,0.86,29.6,3.9,2,0,21.2,3.0,0.5555555555555556,1.6666666666666667,76.0,False,False,False,False,True
8087,32,64.1,1.78,190.0,155.0,74.0,0.47,31.2,3.4,3,0,20.3,6.0,0.6982758620689655,4.189655172413794,126.2,False,False,False,True,False
8088,28,42.9,1.54,188.0,145.0,66.0,1.0,20.7,3.4,4,2,18.0,7.0,0.6475409836065574,4.532786885245902,194.5,True,False,False,False,False
8089,39,104.9,1.87,183.0,131.0,68.0,0.87,28.5,3.9,5,1,31.4,3.0,0.5478260869565217,1.643478260869565,157.7,True,False,False,False,True
8090,41,73.9,1.68,179.0,149.0,80.0,0.66,16.2,3.5,2,0,26.1,6.0,0.696969696969697,4.181818181818182,204.0,True,False,False,True,False
8091,18,54.3,1.57,205.0,161.0,58.0,1.15,25.6,4.5,7,3,21.9,6.0,0.7006802721088435,4.204081632653061,262.5,False,False,False,True,False
8092,35,57.9,1.56,190.0,148.0,69.0,0.86,18.9,3.0,4,2,23.9,7.0,0.6528925619834711,4.570247933884298,227.6,False,False,False,False,False
8093,29,43.4,1.55,205.0,161.0,58.0,0.88,13.7,3.6,7,2,18.0,6.0,0.7006802721088435,4.204081632653061,160.6,True,False,False,True,False
8094,45,82.2,1.69,182.0,151.0,79.0,0.77,23.0,4.3,4,1,28.6,6.0,0.6990291262135923,4.194174757281553,265.5,True,False,False,True,False
8095,57,50.8,1.68,164.0,138.0,59.0,0.58,21.0,3.7,4,1,18.0,8.0,0.7523809523809524,6.019047619047619,177.3,True,False,True,False,False
8096,24,63.1,1.56,196.0,177.0,70.0,0.46,20.6,3.0,2,0,26.0,9.5,0.8492063492063492,8.067460317460318,234.2,True,True,False,False,False
8097,40,48.7,1.64,175.0,151.0,76.0,1.09,14.4,4.7,4,2,18.0,8.0,0.7575757575757576,6.0606060606060606,321.7,True,False,True,False,False
8098,38,53.2,1.54,177.0,142.0,61.0,0.89,15.9,3.6,7,3,22.3,6.0,0.6982758620689655,4.189655172413794,198.4,False,False,False,True,False
8099,51,87.6,1.74,170.0,146.0,72.0,0.51,23.2,3.9,2,0,29.0,8.0,0.7551020408163265,6.040816326530612,269.9,True,False,True,False,False
8100,28,50.5,1.67,194.0,160.0,59.0,0.89,19.4,4.1,6,2,18.0,8.0,0.7481481481481481,5.985185185185185,269.0,True,False,True,False,False
8101,39,63.1,1.64,194.0,137.0,68.0,0.77,16.1,4.0,5,1,23.4,3.0,0.5476190476190477,1.642857142857143,79.8,True,False,False,False,True
8102,59,63.8,1.55,157.0,145.0,76.0,0.46,32.7,2.9,2,0,26.5,9.5,0.8518518518518519,8.092592592592593,237.5,True,True,False,False,False
8103,52,70.4,1.65,164.0,128.0,62.0,1.16,23.3,3.8,7,3,25.9,7.0,0.6470588235294118,4.529411764705882,369.9,False,False,False,False,False
8104,46,65.2,1.64,175.0,141.0,77.0,0.43,32.4,2.7,2,0,24.3,7.0,0.6530612244897959,4.571428571428571,128.2,True,False,False,False,False
8105,59,76.1,1.71,158.0,117.0,66.0,0.53,23.3,3.7,2,0,26.0,3.0,0.5543478260869565,1.6630434782608696,67.1,True,False,False,False,True
8106,45,62.1,1.7,177.0,136.0,61.0,1.05,18.3,3.2,7,3,21.6,7.0,0.646551724137931,4.525862068965518,295.1,True,False,False,False,False
8107,35,98.2,1.76,183.0,155.0,72.0,0.89,26.2,4.4,4,1,31.7,8.0,0.7477477477477478,5.981981981981982,522.8,False,False,True,False,False
8108,31,47.9,1.63,188.0,153.0,72.0,1.04,18.7,4.1,5,1,18.0,6.0,0.6982758620689655,4.189655172413794,208.7,True,False,False,True,False
8109,35,63.9,1.49,187.0,157.0,65.0,1.31,21.4,4.9,4,2,28.6,8.0,0.7540983606557377,6.032786885245901,505.0,False,False,True,False,False
8110,45,78.4,1.78,172.0,146.0,69.0,0.29,28.2,3.7,2,0,24.8,8.0,0.7475728155339806,5.980582524271845,136.0,True,False,True,False,False
8111,41,66.6,1.59,177.0,129.0,70.0,0.71,27.8,3.3,3,0,26.5,3.0,0.5514018691588785,1.6542056074766354,78.2,True,False,False,False,True
8112,25,66.9,1.57,198.0,178.0,66.0,1.18,9.1,3.6,7,3,27.2,9.5,0.8484848484848485,8.06060606060606,636.3,True,True,False,False,False
8113,59,73.6,1.68,161.0,139.0,71.0,0.62,25.6,4.0,2,0,26.2,8.0,0.7555555555555555,6.044444444444444,275.8,True,False,True,False,False
8114,25,60.7,1.71,192.0,135.0,66.0,1.08,12.2,4.3,5,1,20.8,3.0,0.5476190476190477,1.642857142857143,107.7,True,False,False,False,True
8115,21,60.5,1.63,197.0,141.0,74.0,0.44,23.1,3.2,2,0,22.9,3.0,0.5447154471544715,1.6341463414634143,43.5,True,False,False,False,True
8116,44,48.1,1.63,181.0,143.0,55.0,1.31,10.6,4.2,7,3,18.2,6.0,0.6984126984126984,4.19047619047619,264.0,True,False,False,True,False
8117,53,61.4,1.64,169.0,121.0,63.0,0.93,15.5,3.5,7,3,22.8,3.0,0.5471698113207547,1.641509433962264,93.7,True,False,False,False,True
8118,22,83.9,1.82,196.0,164.0,69.0,0.68,31.4,4.0,3,0,25.3,8.0,0.7480314960629921,5.984251968503937,341.4,True,False,True,False,False
8119,50,74.6,1.68,174.0,140.0,75.0,1.15,34.6,3.4,3,1,26.4,7.0,0.6565656565656566,4.595959595959596,394.3,False,False,False,False,False
8120,51,64.1,1.58,171.0,132.0,58.0,1.21,20.2,3.9,4,2,25.6,7.0,0.6548672566371682,4.5840707964601775,355.5,False,False,False,False,False
8121,47,45.2,1.58,180.0,151.0,64.0,0.87,18.0,4.5,6,2,18.0,8.0,0.75,6.0,235.9,False,False,True,False,False
8122,25,59.6,1.65,199.0,155.0,72.0,0.75,31.9,2.7,4,1,21.8,7.0,0.6535433070866141,4.574803149606299,204.5,False,False,False,False,False
8123,56,62.0,1.7,170.0,143.0,79.0,0.53,24.6,3.0,2,0,21.4,6.0,0.7032967032967034,4.21978021978022,138.7,True,False,False,True,False
8124,43,56.0,1.73,175.0,159.0,69.0,0.68,22.0,3.3,3,1,18.8,9.5,0.8490566037735849,8.066037735849058,307.2,True,True,False,False,False
8125,54,59.2,1.69,162.0,117.0,61.0,0.56,20.8,4.2,5,2,20.7,3.0,0.5544554455445545,1.6633663366336635,55.1,False,False,False,False,True
8126,51,61.1,1.6,173.0,157.0,67.0,0.98,14.8,3.8,7,3,24.0,9.5,0.8490566037735849,8.066037735849058,483.0,False,True,False,False,False
8127,24,79.5,1.64,200.0,155.0,71.0,0.61,22.8,2.8,5,1,29.7,7.0,0.6511627906976745,4.558139534883721,221.0,False,False,False,False,False
8128,57,62.1,1.75,162.0,149.0,74.0,0.67,31.4,2.9,2,0,20.2,9.5,0.8522727272727273,8.09659090909091,336.9,False,True,False,False,False
8129,45,47.7,1.57,170.0,139.0,66.0,0.5,31.6,3.6,2,0,19.5,6.0,0.7019230769230769,4.211538461538462,100.4,True,False,False,True,False
8130,56,57.6,1.63,166.0,129.0,61.0,1.27,20.8,3.3,5,3,21.6,7.0,0.6476190476190476,4.533333333333333,331.6,False,False,False,False,False
8131,56,76.7,1.74,166.0,123.0,70.0,0.99,16.7,4.5,4,1,25.3,3.0,0.5520833333333334,1.65625,125.8,True,False,False,False,True
8132,45,90.3,1.77,168.0,141.0,58.0,1.25,22.5,4.6,4,2,28.9,8.0,0.7545454545454545,6.036363636363636,681.4,True,False,True,False,False
8133,31,65.2,1.66,191.0,152.0,61.0,0.85,18.2,3.7,4,2,23.7,6.0,0.7,4.199999999999999,232.8,True,False,False,True,False
8134,55,48.9,1.64,171.0,132.0,60.0,1.43,10.3,4.0,5,3,18.2,7.0,0.6486486486486487,4.54054054054054,317.5,False,False,False,False,False
8135,21,45.7,1.55,192.0,158.0,77.0,0.25,27.6,2.7,3,0,19.1,6.0,0.7043478260869566,4.22608695652174,48.3,False,False,False,True,False
8136,59,74.3,1.73,164.0,139.0,65.0,0.64,19.3,3.8,3,1,24.8,8.0,0.7474747474747475,5.97979797979798,284.4,True,False,True,False,False
8137,35,91.9,1.81,192.0,130.0,55.0,1.58,12.9,4.6,5,3,28.0,3.0,0.5474452554744526,1.6423357664233578,238.5,False,False,False,False,True
8138,42,104.9,1.9,185.0,168.0,71.0,0.86,23.5,3.8,4,1,31.3,9.5,0.8508771929824561,8.083333333333334,719.45,False,True,False,False,False
8139,24,56.9,1.72,187.0,152.0,71.0,0.67,24.1,3.2,3,0,19.3,6.0,0.6982758620689655,4.189655172413794,159.7,True,False,False,True,False
8140,55,68.9,1.67,170.0,146.0,74.0,0.79,28.0,4.1,3,0,24.6,8.0,0.75,6.0,326.6,True,False,True,False,False
8141,45,50.1,1.59,173.0,147.0,84.0,0.75,21.7,3.3,3,0,19.9,6.0,0.7078651685393258,4.247191011235955,159.6,False,False,False,True,False
8142,22,45.4,1.49,196.0,162.0,60.0,1.08,14.5,4.7,5,3,20.4,8.0,0.75,6.0,294.2,True,False,True,False,False
8143,20,57.8,1.7,205.0,168.0,80.0,0.71,32.2,3.2,2,0,20.1,6.0,0.704,4.224,173.3,False,False,False,True,False
8144,48,81.8,1.9,173.0,144.0,55.0,1.24,14.7,4.4,7,3,22.7,8.0,0.7542372881355932,6.033898305084746,612.0,False,False,True,False,False
8145,59,66.8,1.81,159.0,146.0,71.0,0.31,28.8,2.7,3,0,20.5,9.5,0.8522727272727273,8.09659090909091,167.7,True,True,False,False,False
8146,37,104.9,1.79,187.0,152.0,71.0,0.78,23.4,3.9,3,0,33.9,6.0,0.6982758620689655,4.189655172413794,355.9,True,False,False,True,False
8147,36,64.4,1.7,192.0,172.0,55.0,0.87,15.2,3.7,7,3,22.2,9.5,0.8540145985401459,8.113138686131386,454.6,False,True,False,False,False
8148,28,82.3,1.72,193.0,158.0,55.0,0.85,8.0,4.0,7,3,28.0,8.0,0.7463768115942029,5.971014492753623,417.7,True,False,True,False,False
8149,57,44.9,1.45,160.0,135.0,76.0,0.55,30.3,3.2,3,0,21.4,6.0,0.7023809523809523,4.2142857142857135,104.1,False,False,False,True,False
8150,20,101.6,1.76,200.0,163.0,77.0,0.51,26.0,3.7,3,0,32.9,6.0,0.6991869918699187,4.195121951219512,217.4,True,False,False,True,False
8151,40,66.7,1.62,185.0,155.0,65.0,1.19,22.9,4.8,4,1,25.4,8.0,0.75,6.0,476.2,False,False,True,False,False
8152,24,70.9,1.61,194.0,176.0,71.0,0.33,28.7,2.6,2,0,27.3,9.5,0.8536585365853658,8.109756097560975,189.7,True,True,False,False,False
8153,40,58.7,1.65,185.0,154.0,60.0,1.12,15.7,4.3,5,3,21.6,8.0,0.752,6.016,395.5,False,False,True,False,False
8154,24,75.4,1.64,195.0,139.0,70.0,0.94,21.8,4.4,3,1,27.9,3.0,0.552,1.656,117.4,False,False,False,False,True
8155,51,65.5,1.61,160.0,139.0,75.0,0.59,21.0,4.1,4,1,25.3,8.0,0.7529411764705882,6.023529411764706,232.8,True,False,True,False,False
8156,59,63.6,1.68,169.0,155.0,81.0,0.46,32.1,3.1,3,0,22.5,9.5,0.8409090909090909,7.988636363636364,233.7,False,True,False,False,False
8157,36,51.9,1.62,186.0,134.0,72.0,0.76,28.8,3.7,3,0,19.7,3.0,0.543859649122807,1.6315789473684212,64.4,False,False,False,False,True
8158,26,65.8,1.69,199.0,141.0,70.0,1.06,15.7,3.8,3,1,23.0,3.0,0.5503875968992248,1.6511627906976742,115.2,False,False,False,False,True
8159,35,53.2,1.53,187.0,134.0,70.0,0.97,27.6,3.8,2,0,22.7,3.0,0.5470085470085471,1.6410256410256412,84.7,False,False,False,False,True
8160,58,75.6,1.66,162.0,124.0,78.0,0.54,12.2,3.3,3,1,27.5,3.0,0.5476190476190477,1.642857142857143,67.1,False,False,False,False,True
8161,59,56.9,1.57,165.0,135.0,66.0,0.79,21.4,3.3,5,2,23.1,6.0,0.696969696969697,4.181818181818182,188.0,True,False,False,True,False
8162,42,47.0,1.62,177.0,143.0,80.0,0.25,22.9,2.0000000000000004,2,0,18.0,7.0,0.6494845360824743,4.546391752577319,53.4,False,False,False,False,False
8163,31,76.3,1.69,198.0,166.0,68.0,1.03,27.4,4.5,4,1,26.6,8.0,0.7538461538461538,6.030769230769231,474.0,False,False,True,False,False
8164,42,67.4,1.52,178.0,129.0,70.0,1.21,20.9,4.3,4,2,29.2,3.0,0.5462962962962963,1.6388888888888888,133.7,False,False,False,False,True
8165,36,46.0,1.6,193.0,157.0,74.0,0.62,22.3,3.3,5,1,18.0,6.0,0.6974789915966386,4.184873949579831,119.4,True,False,False,True,False
8166,56,94.2,1.74,167.0,152.0,66.0,1.37,16.6,4.2,7,3,31.2,9.5,0.8514851485148515,8.089108910891088,719.45,True,True,False,False,False
8167,32,70.0,1.54,176.0,128.0,68.0,0.82,25.4,3.6,2,0,29.6,3.0,0.5555555555555556,1.6666666666666667,95.7,False,False,False,False,True
8168,33,74.1,1.86,182.0,134.0,75.0,0.6,29.2,3.6,3,0,21.5,3.0,0.5514018691588785,1.6542056074766354,73.5,False,False,False,False,True
8169,44,63.3,1.8,180.0,165.0,80.0,0.83,25.1,3.1,2,0,19.5,9.5,0.85,8.075,424.3,True,True,False,False,False
8170,57,75.0,1.63,158.0,122.0,55.0,1.32,9.4,4.2,7,3,28.2,7.0,0.6504854368932039,4.553398058252427,450.8,True,False,False,False,False
8171,27,47.5,1.6,186.0,148.0,78.0,0.51,29.7,2.3,2,0,18.5,7.0,0.6481481481481481,4.537037037037037,109.9,False,False,False,False,False
8172,21,61.6,1.7,205.0,165.0,73.0,0.75,22.3,2.9,3,1,21.3,6.0,0.696969696969697,4.181818181818182,193.2,True,False,False,True,False
8173,36,44.2,1.54,176.0,160.0,69.0,0.71,22.8,3.0,7,2,18.7,9.5,0.8504672897196262,8.07943925233645,253.5,False,True,False,False,False
8174,45,52.6,1.48,179.0,138.0,62.0,1.5,17.1,3.6,7,3,24.0,7.0,0.6495726495726496,4.547008547008547,358.8,False,False,False,False,False
8175,38,79.7,1.63,180.0,127.0,63.0,1.09,17.8,4.5,7,3,29.9,3.0,0.5470085470085471,1.6410256410256412,142.6,False,False,False,False,True
8176,31,70.8,1.67,193.0,138.0,72.0,1.01,20.5,3.9,3,1,25.5,3.0,0.5454545454545454,1.6363636363636362,117.0,True,False,False,False,True
8177,50,80.1,1.69,171.0,146.0,71.0,1.15,17.3,3.8,6,2,28.1,8.0,0.75,6.0,552.7,False,False,True,False,False
8178,27,59.2,1.62,183.0,155.0,71.0,0.44,25.1,4.1,3,0,22.6,8.0,0.75,6.0,156.3,False,False,True,False,False
8179,36,79.7,1.81,182.0,144.0,72.0,0.82,16.0,3.4,5,1,24.4,7.0,0.6545454545454545,4.581818181818182,299.4,True,False,False,False,False
8180,47,44.7,1.53,172.0,149.0,81.0,0.3,29.4,3.2,2,0,19.1,8.0,0.7472527472527473,5.978021978021978,80.2,False,False,True,False,False
8181,39,57.9,1.57,183.0,146.0,61.0,1.12,19.5,3.9,4,2,23.6,6.0,0.6967213114754098,4.1803278688524586,271.1,False,False,False,True,False
8182,20,62.8,1.73,202.0,169.0,72.0,0.4,26.5,3.8,2,0,21.0,8.0,0.7461538461538462,5.969230769230769,149.9,False,False,True,False,False
8183,54,57.1,1.56,165.0,134.0,63.0,1.17,8.9,3.6,7,3,23.4,6.0,0.696078431372549,4.1764705882352935,279.0,True,False,False,True,False
8184,58,56.2,1.56,156.0,123.0,82.0,0.55,27.4,3.1,2,0,23.1,3.0,0.5540540540540541,1.6621621621621625,51.4,True,False,False,False,True
8185,35,65.1,1.69,187.0,146.0,69.0,0.52,21.3,2.7,5,1,22.7,7.0,0.652542372881356,4.567796610169491,154.6,False,False,False,False,False
8186,28,80.4,1.57,196.0,159.0,70.0,0.6,19.8,3.3,4,1,32.4,6.0,0.7063492063492064,4.238095238095238,204.4,True,False,False,True,False
8187,19,86.3,1.67,203.0,159.0,77.0,0.87,27.9,2.9,3,0,31.1,7.0,0.6507936507936508,4.555555555555555,342.0,False,False,False,False,False
